voto_id,caso_id_canonico,tomo,date,juez,source_file,linea_inicio,linea_fin_real,primera_del_caso,doble_cod,cod_juez_ok,cod_posicion,cod_tipo_voto_sep,cod_fragmenta_ratio,cod_punto_divergencia,cod_completitud_caso,notas
329_p5064::2,329_p5064,329,14 de noviembre de 2006,Maqueda,LibroVol329.4.md,6700,6857,0,0,,,,,,,
329_p5064::3,329_p5064,329,14 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,6700,6857,0,0,,,,,,,
329_p5064::4,329_p5064,329,14 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,6700,6857,0,1,,,,,,,
329_p5064::5,329_p5064,329,14 de noviembre de 2006,Argibay,LibroVol329.4.md,6700,6857,0,0,,,,,,,
329_p5089::0,329_p5089,329,14 de noviembre de 2006,Petracchi,LibroVol329.4.md,7614,7701,1,0,,,,,,,
329_p5089::1,329_p5089,329,14 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,7614,7701,0,0,,,,,,,
329_p5089::2,329_p5089,329,14 de noviembre de 2006,Fayt,LibroVol329.4.md,7614,7701,0,0,,,,,,,
329_p5089::3,329_p5089,329,14 de noviembre de 2006,Maqueda,LibroVol329.4.md,7614,7701,0,0,,,,,,,
329_p5089::4,329_p5089,329,14 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,7614,7701,0,0,,,,,,,
329_p5089::5,329_p5089,329,14 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,7614,7701,0,0,,,,,,,
329_p5089::6,329_p5089,329,14 de noviembre de 2006,Argibay,LibroVol329.4.md,7614,7701,0,0,,,,,,,
329_p5098::0,329_p5098,329,14 de noviembre de 2006,Petracchi,LibroVol329.4.md,7953,8111,1,0,,,,,,,
329_p5098::1,329_p5098,329,14 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,7953,8111,0,0,,,,,,,
329_p5098::2,329_p5098,329,14 de noviembre de 2006,Fayt,LibroVol329.4.md,7953,8111,0,0,,,,,,,
329_p5098::3,329_p5098,329,14 de noviembre de 2006,Maqueda,LibroVol329.4.md,7953,8111,0,0,,,,,,,
329_p5098::4,329_p5098,329,14 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,7953,8111,0,0,,,,,,,
329_p5098::5,329_p5098,329,14 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,7953,8111,0,0,,,,,,,
329_p5098::6,329_p5098,329,14 de noviembre de 2006,Argibay,LibroVol329.4.md,7953,8111,0,0,,,,,,,
329_p5115::0,329_p5115,329,14 de noviembre de 2006,Petracchi,LibroVol329.4.md,8583,8884,1,0,,,,,,,
329_p5115::1,329_p5115,329,14 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,8583,8884,0,0,,,,,,,
329_p5115::2,329_p5115,329,14 de noviembre de 2006,Fayt,LibroVol329.4.md,8583,8884,0,0,,,,,,,
329_p5115::3,329_p5115,329,14 de noviembre de 2006,Maqueda,LibroVol329.4.md,8583,8884,0,0,,,,,,,
329_p5115::4,329_p5115,329,14 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,8583,8884,0,0,,,,,,,
329_p5115::5,329_p5115,329,14 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,8583,8884,0,0,,,,,,,
329_p5115::6,329_p5115,329,14 de noviembre de 2006,Argibay,LibroVol329.4.md,8583,8884,0,0,,,,,,,
329_p5138::0,329_p5138,329,14 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,9434,9481,1,0,,,,,,,
329_p5138::1,329_p5138,329,14 de noviembre de 2006,Maqueda,LibroVol329.4.md,9434,9481,0,0,,,,,,,
329_p5138::2,329_p5138,329,14 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,9434,9481,0,0,,,,,,,
329_p5138::3,329_p5138,329,14 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,9434,9481,0,0,,,,,,,
329_p5138::4,329_p5138,329,14 de noviembre de 2006,Argibay,LibroVol329.4.md,9434,9481,0,0,,,,,,,
329_p5198::0,329_p5198,329,21 de noviembre de 2006,Petracchi,LibroVol329.4.md,11738,11934,1,0,,,,,,,
329_p5198::1,329_p5198,329,21 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,11738,11934,0,0,,,,,,,
329_p5198::2,329_p5198,329,21 de noviembre de 2006,Fayt,LibroVol329.4.md,11738,11934,0,0,,,,,,,
329_p5198::3,329_p5198,329,21 de noviembre de 2006,Maqueda,LibroVol329.4.md,11738,11934,0,0,,,,,,,
329_p5198::4,329_p5198,329,21 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,11738,11934,0,0,,,,,,,
329_p5198::5,329_p5198,329,21 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,11738,11934,0,0,,,,,,,
329_p5198::6,329_p5198,329,21 de noviembre de 2006,Argibay,LibroVol329.4.md,11738,11934,0,0,,,,,,,
329_p5227::0,329_p5227,329,21 de noviembre de 2006,Petracchi,LibroVol329.4.md,12851,13135,1,0,,,,,,,
329_p5227::1,329_p5227,329,21 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,12851,13135,0,0,,,,,,,
329_p5227::2,329_p5227,329,21 de noviembre de 2006,Fayt,LibroVol329.4.md,12851,13135,0,0,,,,,,,
329_p5227::3,329_p5227,329,21 de noviembre de 2006,Maqueda,LibroVol329.4.md,12851,13135,0,0,,,,,,,
329_p5227::4,329_p5227,329,21 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,12851,13135,0,0,,,,,,,
329_p5227::5,329_p5227,329,21 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,12851,13135,0,0,,,,,,,
329_p5227::6,329_p5227,329,21 de noviembre de 2006,Argibay,LibroVol329.4.md,12851,13135,0,0,,,,,,,
329_p5234::0,329_p5234,329,21 de noviembre de 2006,Petracchi,LibroVol329.4.md,13136,13317,1,0,,,,,,,
329_p5234::1,329_p5234,329,21 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,13136,13317,0,0,,,,,,,
329_p5234::2,329_p5234,329,21 de noviembre de 2006,Maqueda,LibroVol329.4.md,13136,13317,0,0,,,,,,,
329_p5234::3,329_p5234,329,21 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,13136,13317,0,0,,,,,,,
329_p5234::4,329_p5234,329,21 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,13136,13317,0,0,,,,,,,
329_p53::0,329_p53,329,7 de febrero de 2006,Petracchi,LibroVol329.1.md,1846,2057,1,0,,,,,,,
329_p53::1,329_p53,329,7 de febrero de 2006,Highton de Nolasco,LibroVol329.1.md,1846,2057,0,0,,,,,,,
329_p53::2,329_p53,329,7 de febrero de 2006,Fayt,LibroVol329.1.md,1846,2057,0,0,,,,,,,
329_p53::3,329_p53,329,7 de febrero de 2006,Maqueda,LibroVol329.1.md,1846,2057,0,0,,,,,,,
329_p53::4,329_p53,329,7 de febrero de 2006,Zaffaroni,LibroVol329.1.md,1846,2057,0,0,,,,,,,
329_p5310::0,329_p5310,329,21 de noviembre de 2006,Petracchi,LibroVol329.4.md,16167,16391,1,0,,,,,,,
329_p5310::1,329_p5310,329,21 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,16167,16391,0,0,,,,,,,
329_p5310::2,329_p5310,329,21 de noviembre de 2006,Fayt,LibroVol329.4.md,16167,16391,0,0,,,,,,,
329_p5310::3,329_p5310,329,21 de noviembre de 2006,Maqueda,LibroVol329.4.md,16167,16391,0,0,,,,,,,
329_p5310::4,329_p5310,329,21 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,16167,16391,0,0,,,,,,,
329_p5310::5,329_p5310,329,21 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,16167,16391,0,0,,,,,,,
329_p5310::6,329_p5310,329,21 de noviembre de 2006,Argibay,LibroVol329.4.md,16167,16391,0,0,,,,,,,
329_p5319::0,329_p5319,329,21 de noviembre de 2006,Petracchi,LibroVol329.4.md,16497,16664,1,0,,,,,,,
329_p5319::1,329_p5319,329,21 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,16497,16664,0,0,,,,,,,
329_p5319::2,329_p5319,329,21 de noviembre de 2006,Fayt,LibroVol329.4.md,16497,16664,0,0,,,,,,,
329_p5319::3,329_p5319,329,21 de noviembre de 2006,Maqueda,LibroVol329.4.md,16497,16664,0,0,,,,,,,
329_p5319::4,329_p5319,329,21 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,16497,16664,0,0,,,,,,,
329_p5319::5,329_p5319,329,21 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,16497,16664,0,0,,,,,,,
329_p5319::6,329_p5319,329,21 de noviembre de 2006,Argibay,LibroVol329.4.md,16497,16664,0,0,,,,,,,
329_p5336::0,329_p5336,329,21 de noviembre de 2006,Petracchi,LibroVol329.4.md,17125,17406,1,0,,,,,,,
329_p5336::1,329_p5336,329,21 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,17125,17406,0,0,,,,,,,
329_p5336::2,329_p5336,329,21 de noviembre de 2006,Fayt,LibroVol329.4.md,17125,17406,0,0,,,,,,,
329_p5336::3,329_p5336,329,21 de noviembre de 2006,Maqueda,LibroVol329.4.md,17125,17406,0,0,,,,,,,
329_p5336::4,329_p5336,329,21 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,17125,17406,0,0,,,,,,,
329_p5336::5,329_p5336,329,21 de noviembre de 2006,Argibay,LibroVol329.4.md,17125,17406,0,0,,,,,,,
329_p5368::0,329_p5368,329,28 de noviembre de 2006,Petracchi,LibroVol329.4.md,18306,18557,1,0,,,,,,,
329_p5368::1,329_p5368,329,28 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,18306,18557,0,0,,,,,,,
329_p5368::2,329_p5368,329,28 de noviembre de 2006,Maqueda,LibroVol329.4.md,18306,18557,0,0,,,,,,,
329_p5368::3,329_p5368,329,28 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,18306,18557,0,0,,,,,,,
329_p5368::4,329_p5368,329,28 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,18306,18557,0,0,,,,,,,
329_p5368::5,329_p5368,329,28 de noviembre de 2006,Argibay,LibroVol329.4.md,18306,18557,0,0,,,,,,,
329_p5377::0,329_p5377,329,28 de noviembre de 2006,Petracchi,LibroVol329.4.md,18641,18810,1,0,,,,,,,
329_p5377::1,329_p5377,329,28 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,18641,18810,0,0,,,,,,,
329_p5377::2,329_p5377,329,28 de noviembre de 2006,Fayt,LibroVol329.4.md,18641,18810,0,0,,,,,,,
329_p5377::3,329_p5377,329,28 de noviembre de 2006,Maqueda,LibroVol329.4.md,18641,18810,0,0,,,,,,,
329_p5377::4,329_p5377,329,28 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,18641,18810,0,0,,,,,,,
329_p5377::5,329_p5377,329,28 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,18641,18810,0,0,,,,,,,
329_p5377::6,329_p5377,329,28 de noviembre de 2006,Argibay,LibroVol329.4.md,18641,18810,0,0,,,,,,,
329_p5382::0,329_p5382,329,28 de noviembre de 2006,Petracchi,LibroVol329.4.md,18811,19950,1,0,,,,,,,
329_p5382::1,329_p5382,329,28 de noviembre de 2006,Highton de Nolasco,LibroVol329.4.md,18811,19950,0,0,,,,,,,
329_p5382::2,329_p5382,329,28 de noviembre de 2006,Fayt,LibroVol329.4.md,18811,19950,0,0,,,,,,,
329_p5382::3,329_p5382,329,28 de noviembre de 2006,Maqueda,LibroVol329.4.md,18811,19950,0,0,,,,,,,
329_p5382::4,329_p5382,329,28 de noviembre de 2006,Zaffaroni,LibroVol329.4.md,18811,19950,0,0,,,,,,,
329_p5382::5,329_p5382,329,28 de noviembre de 2006,Lorenzetti,LibroVol329.4.md,18811,19950,0,0,,,,,,,
329_p5382::6,329_p5382,329,28 de noviembre de 2006,Argibay,LibroVol329.4.md,18811,19950,0,0,,,,,,,
329_p5619::0,329_p5619,329,12 de diciembre de 2006,Petracchi,LibroVol329.4.md,27704,27754,1,0,,,,,,,
329_p5619::1,329_p5619,329,12 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,27704,27754,0,0,,,,,,,
329_p5619::2,329_p5619,329,12 de diciembre de 2006,Fayt,LibroVol329.4.md,27704,27754,0,0,,,,,,,
329_p5619::3,329_p5619,329,12 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,27704,27754,0,0,,,,,,,
329_p5619::4,329_p5619,329,12 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,27704,27754,0,0,,,,,,,
329_p5619::5,329_p5619,329,12 de diciembre de 2006,Argibay,LibroVol329.4.md,27704,27754,0,0,,,,,,,
329_p5655::0,329_p5655,329,12 de diciembre de 2006,Petracchi,LibroVol329.4.md,29065,29197,1,0,,,,,,,
329_p5655::1,329_p5655,329,12 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,29065,29197,0,0,,,,,,,
329_p5655::2,329_p5655,329,12 de diciembre de 2006,Fayt,LibroVol329.4.md,29065,29197,0,0,,,,,,,
329_p5655::3,329_p5655,329,12 de diciembre de 2006,Maqueda,LibroVol329.4.md,29065,29197,0,0,,,,,,,
329_p5655::4,329_p5655,329,12 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,29065,29197,0,0,,,,,,,
329_p5655::5,329_p5655,329,12 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,29065,29197,0,0,,,,,,,
329_p5655::6,329_p5655,329,12 de diciembre de 2006,Argibay,LibroVol329.4.md,29065,29197,0,0,,,,,,,
329_p5670::0,329_p5670,329,12 de diciembre de 2006,Petracchi,LibroVol329.4.md,29638,29794,1,0,,,,,,,
329_p5670::1,329_p5670,329,12 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,29638,29794,0,0,,,,,,,
329_p5670::2,329_p5670,329,12 de diciembre de 2006,Fayt,LibroVol329.4.md,29638,29794,0,0,,,,,,,
329_p5670::3,329_p5670,329,12 de diciembre de 2006,Maqueda,LibroVol329.4.md,29638,29794,0,0,,,,,,,
329_p5670::4,329_p5670,329,12 de diciembre de 2006,Argibay,LibroVol329.4.md,29638,29794,0,0,,,,,,,
329_p5728::0,329_p5728,329,12 de diciembre de 2006,Petracchi,LibroVol329.4.md,31673,31758,1,0,,,,,,,
329_p5728::1,329_p5728,329,12 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,31673,31758,0,0,,,,,,,
329_p5728::2,329_p5728,329,12 de diciembre de 2006,Maqueda,LibroVol329.4.md,31673,31758,0,0,,,,,,,
329_p5728::3,329_p5728,329,12 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,31673,31758,0,0,,,,,,,
329_p5728::4,329_p5728,329,12 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,31673,31758,0,0,,,,,,,
329_p5728::5,329_p5728,329,12 de diciembre de 2006,Argibay,LibroVol329.4.md,31673,31758,0,0,,,,,,,
329_p5789::0,329_p5789,329,19 de diciembre de 2006,Petracchi,LibroVol329.4.md,33943,33993,1,0,,,,,,,
329_p5789::1,329_p5789,329,19 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,33943,33993,0,0,,,,,,,
329_p5789::2,329_p5789,329,19 de diciembre de 2006,Maqueda,LibroVol329.4.md,33943,33993,0,0,,,,,,,
329_p5789::3,329_p5789,329,19 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,33943,33993,0,0,,,,,,,
329_p5789::4,329_p5789,329,19 de diciembre de 2006,Argibay,LibroVol329.4.md,33943,33993,0,0,,,,,,,
329_p584::0,329_p584,329,7 de marzo de 2006,Highton de Nolasco,LibroVol329.1.md,21970,22433,1,0,,,,,,,
329_p584::1,329_p584,329,7 de marzo de 2006,Fayt,LibroVol329.1.md,21970,22433,0,0,,,,,,,
329_p584::2,329_p584,329,7 de marzo de 2006,Zaffaroni,LibroVol329.1.md,21970,22433,0,0,,,,,,,
329_p584::3,329_p584,329,7 de marzo de 2006,Lorenzetti,LibroVol329.1.md,21970,22433,0,0,,,,,,,
329_p584::4,329_p584,329,7 de marzo de 2006,Argibay,LibroVol329.1.md,21970,22433,0,0,,,,,,,
329_p5848::0,329_p5848,329,19 de diciembre de 2006,Petracchi,LibroVol329.4.md,36142,36252,1,0,,,,,,,
329_p5848::1,329_p5848,329,19 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,36142,36252,0,0,,,,,,,
329_p5848::2,329_p5848,329,19 de diciembre de 2006,Maqueda,LibroVol329.4.md,36142,36252,0,0,,,,,,,
329_p5848::3,329_p5848,329,19 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,36142,36252,0,0,,,,,,,
329_p5848::4,329_p5848,329,19 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,36142,36252,0,0,,,,,,,
329_p5848::5,329_p5848,329,19 de diciembre de 2006,Argibay,LibroVol329.4.md,36142,36252,0,0,,,,,,,
329_p5857::0,329_p5857,329,19 de diciembre de 2006,Petracchi,LibroVol329.4.md,36467,36612,1,0,,,,,,,
329_p5857::1,329_p5857,329,19 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,36467,36612,0,0,,,,,,,
329_p5857::2,329_p5857,329,19 de diciembre de 2006,Fayt,LibroVol329.4.md,36467,36612,0,0,,,,,,,
329_p5857::3,329_p5857,329,19 de diciembre de 2006,Maqueda,LibroVol329.4.md,36467,36612,0,0,,,,,,,
329_p5857::4,329_p5857,329,19 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,36467,36612,0,0,,,,,,,
329_p5857::5,329_p5857,329,19 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,36467,36612,0,0,,,,,,,
329_p5857::6,329_p5857,329,19 de diciembre de 2006,Argibay,LibroVol329.4.md,36467,36612,0,0,,,,,,,
329_p5870::0,329_p5870,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,36936,36984,1,0,,,,,,,
329_p5870::1,329_p5870,329,27 de diciembre de 2006,Fayt,LibroVol329.4.md,36936,36984,0,1,,,,,,,
329_p5870::2,329_p5870,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,36936,36984,0,0,,,,,,,
329_p5870::3,329_p5870,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,36936,36984,0,0,,,,,,,
329_p5870::4,329_p5870,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,36936,36984,0,0,,,,,,,
329_p5870::5,329_p5870,329,27 de diciembre de 2006,Argibay,LibroVol329.4.md,36936,36984,0,0,,,,,,,
329_p5871::0,329_p5871,329,27 de diciembre de 2006,Petracchi,LibroVol329.4.md,36985,37258,1,0,,,,,,,
329_p5871::1,329_p5871,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,36985,37258,0,0,,,,,,,
329_p5871::2,329_p5871,329,27 de diciembre de 2006,Fayt,LibroVol329.4.md,36985,37258,0,0,,,,,,,
329_p5871::3,329_p5871,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,36985,37258,0,0,,,,,,,
329_p5871::4,329_p5871,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,36985,37258,0,0,,,,,,,
329_p5871::5,329_p5871,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,36985,37258,0,0,,,,,,,
329_p5871::6,329_p5871,329,27 de diciembre de 2006,Argibay,LibroVol329.4.md,36985,37258,0,0,,,,,,,
329_p5896::0,329_p5896,329,27 de diciembre de 2006,Petracchi,LibroVol329.4.md,37897,38050,1,0,,,,,,,
329_p5896::1,329_p5896,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,37897,38050,0,0,,,,,,,
329_p5896::2,329_p5896,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,37897,38050,0,0,,,,,,,
329_p5896::3,329_p5896,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,37897,38050,0,0,,,,,,,
329_p5989::0,329_p5989,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,41466,41646,1,0,,,,,,,
329_p5989::1,329_p5989,329,27 de diciembre de 2006,Fayt,LibroVol329.4.md,41466,41646,0,0,,,,,,,
329_p5989::2,329_p5989,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,41466,41646,0,0,,,,,,,
329_p5989::3,329_p5989,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,41466,41646,0,0,,,,,,,
329_p5989::4,329_p5989,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,41466,41646,0,0,,,,,,,
329_p5989::5,329_p5989,329,27 de diciembre de 2006,Argibay,LibroVol329.4.md,41466,41646,0,0,,,,,,,
329_p5994::0,329_p5994,329,27 de diciembre de 2006,Petracchi,LibroVol329.4.md,41646,41951,1,0,,,,,,,
329_p5994::1,329_p5994,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,41646,41951,0,0,,,,,,,
329_p5994::2,329_p5994,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,41646,41951,0,0,,,,,,,
329_p5994::3,329_p5994,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,41646,41951,0,0,,,,,,,
329_p5994::4,329_p5994,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,41646,41951,0,0,,,,,,,
329_p6050::0,329_p6050,329,27 de diciembre de 2006,Petracchi,LibroVol329.4.md,43764,43848,1,0,,,,,,,
329_p6050::1,329_p6050,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,43764,43848,0,0,,,,,,,
329_p6050::2,329_p6050,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,43764,43848,0,0,,,,,,,
329_p6050::3,329_p6050,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,43764,43848,0,0,,,,,,,
329_p6050::4,329_p6050,329,27 de diciembre de 2006,Argibay,LibroVol329.4.md,43764,43848,0,0,,,,,,,
329_p6068::0,329_p6068,329,27 de diciembre de 2006,Petracchi,LibroVol329.4.md,44391,44496,1,0,,,,,,,
329_p6068::1,329_p6068,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,44391,44496,0,0,,,,,,,
329_p6068::2,329_p6068,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,44391,44496,0,0,,,,,,,
329_p6068::3,329_p6068,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,44391,44496,0,0,,,,,,,
329_p6068::4,329_p6068,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,44391,44496,0,0,,,,,,,
329_p6071::0,329_p6071,329,27 de diciembre de 2006,Highton de Nolasco,LibroVol329.4.md,44497,44545,1,0,,,,,,,
329_p6071::1,329_p6071,329,27 de diciembre de 2006,Maqueda,LibroVol329.4.md,44497,44545,0,0,,,,,,,
329_p6071::2,329_p6071,329,27 de diciembre de 2006,Zaffaroni,LibroVol329.4.md,44497,44545,0,0,,,,,,,
329_p6071::3,329_p6071,329,27 de diciembre de 2006,Lorenzetti,LibroVol329.4.md,44497,44545,0,0,,,,,,,
329_p624::0,329_p624,329,21 de marzo de 2006,Petracchi,LibroVol329.1.md,23544,23742,1,0,,,,,,,
329_p624::1,329_p624,329,21 de marzo de 2006,Highton de Nolasco,LibroVol329.1.md,23544,23742,0,0,,,,,,,
329_p624::2,329_p624,329,21 de marzo de 2006,Fayt,LibroVol329.1.md,23544,23742,0,0,,,,,,,
329_p624::3,329_p624,329,21 de marzo de 2006,Maqueda,LibroVol329.1.md,23544,23742,0,1,,,,,,,
329_p624::4,329_p624,329,21 de marzo de 2006,Zaffaroni,LibroVol329.1.md,23544,23742,0,0,,,,,,,
329_p624::5,329_p624,329,21 de marzo de 2006,Lorenzetti,LibroVol329.1.md,23544,23742,0,0,,,,,,,
329_p624::6,329_p624,329,21 de marzo de 2006,Argibay,LibroVol329.1.md,23544,23742,0,0,,,,,,,
329_p679::0,329_p679,329,21 de marzo de 2006,Petracchi,LibroVol329.1.md,25647,26017,1,0,,,,,,,
329_p679::1,329_p679,329,21 de marzo de 2006,Highton de Nolasco,LibroVol329.1.md,25647,26017,0,0,,,,,,,
329_p679::2,329_p679,329,21 de marzo de 2006,Maqueda,LibroVol329.1.md,25647,26017,0,0,,,,,,,
329_p679::3,329_p679,329,21 de marzo de 2006,Zaffaroni,LibroVol329.1.md,25647,26017,0,0,,,,,,,
329_p679::4,329_p679,329,21 de marzo de 2006,Lorenzetti,LibroVol329.1.md,25647,26017,0,0,,,,,,,
329_p679::5,329_p679,329,21 de marzo de 2006,Argibay,LibroVol329.1.md,25647,26017,0,0,,,,,,,
329_p94::0,329_p94,329,14 de febrero de 2006,Petracchi,LibroVol329.1.md,3395,4308,1,0,,,,,,,
329_p94::1,329_p94,329,14 de febrero de 2006,Highton de Nolasco,LibroVol329.1.md,3395,4308,0,0,,,,,,,
329_p94::2,329_p94,329,14 de febrero de 2006,Fayt,LibroVol329.1.md,3395,4308,0,0,,,,,,,
329_p94::3,329_p94,329,14 de febrero de 2006,Maqueda,LibroVol329.1.md,3395,4308,0,0,,,,,,,
329_p94::4,329_p94,329,14 de febrero de 2006,Zaffaroni,LibroVol329.1.md,3395,4308,0,0,,,,,,,
329_p94::5,329_p94,329,14 de febrero de 2006,Lorenzetti,LibroVol329.1.md,3395,4308,0,0,,,,,,,
329_p94::6,329_p94,329,14 de febrero de 2006,Argibay,LibroVol329.1.md,3395,4308,0,0,,,,,,,
329_p942::0,329_p942,329,28 de marzo de 2006,Petracchi,LibroVol329.1.md,35584,35949,1,0,,,,,,,
329_p942::1,329_p942,329,28 de marzo de 2006,Highton de Nolasco,LibroVol329.1.md,35584,35949,0,0,,,,,,,
329_p942::2,329_p942,329,28 de marzo de 2006,Fayt,LibroVol329.1.md,35584,35949,0,0,,,,,,,
329_p942::3,329_p942,329,28 de marzo de 2006,Maqueda,LibroVol329.1.md,35584,35949,0,0,,,,,,,
329_p942::4,329_p942,329,28 de marzo de 2006,Zaffaroni,LibroVol329.1.md,35584,35949,0,0,,,,,,,
329_p942::5,329_p942,329,28 de marzo de 2006,Lorenzetti,LibroVol329.1.md,35584,35949,0,0,,,,,,,
329_p942::6,329_p942,329,28 de marzo de 2006,Argibay,LibroVol329.1.md,35584,35949,0,0,,,,,,,
329_p963::0,329_p963,329,4 de abril de 2006,Petracchi,LibroVol329.1.md,36344,36706,1,0,,,,,,,
329_p963::1,329_p963,329,4 de abril de 2006,Highton de Nolasco,LibroVol329.1.md,36344,36706,0,0,,,,,,,
329_p963::2,329_p963,329,4 de abril de 2006,Fayt,LibroVol329.1.md,36344,36706,0,0,,,,,,,
329_p963::3,329_p963,329,4 de abril de 2006,Maqueda,LibroVol329.1.md,36344,36706,0,0,,,,,,,
329_p963::4,329_p963,329,4 de abril de 2006,Zaffaroni,LibroVol329.1.md,36344,36706,0,0,,,,,,,
329_p963::5,329_p963,329,4 de abril de 2006,Lorenzetti,LibroVol329.1.md,36344,36706,0,0,,,,,,,
329_p963::6,329_p963,329,4 de abril de 2006,Argibay,LibroVol329.1.md,36344,36706,0,0,,,,,,,
329_p976::0,329_p976,329,4 de abril de 2006,Petracchi,LibroVol329.1.md,36879,37164,1,0,,,,,,,
329_p976::1,329_p976,329,4 de abril de 2006,Highton de Nolasco,LibroVol329.1.md,36879,37164,0,0,,,,,,,
329_p976::2,329_p976,329,4 de abril de 2006,Fayt,LibroVol329.1.md,36879,37164,0,0,,,,,,,
329_p976::3,329_p976,329,4 de abril de 2006,Maqueda,LibroVol329.1.md,36879,37164,0,0,,,,,,,
329_p976::4,329_p976,329,4 de abril de 2006,Zaffaroni,LibroVol329.1.md,36879,37164,0,0,,,,,,,
